Course Name,URL,Categories,Short Description,Long Description,Difficulty,Duration,Free Option,Number of Enrolled,Rating,Paid Option,Language,Subtitle Language,Platform,Provider,Image URL
Experimental Design in R,https://www.datacamp.com/courses/experimental-design-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWUxXNZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"In this course you'll learn about basic experimental design, a crucial part of any data analysis.","In this course you'll learn about basic experimental design, a crucial part of any data analysis.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Practicing Statistics Interview Questions in Python,https://www.datacamp.com/courses/practicing-statistics-interview-questions-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWUxSBZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Prepare for your next statistics interview by reviewing concepts like conditional probabilities, A/B testing, the bias-variance tradeoff, and more.","Prepare for your next statistics interview by reviewing concepts like conditional probabilities, A/B testing, the bias-variance tradeoff, and more.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Categorical Data in the Tidyverse,https://www.datacamp.com/courses/categorical-data-in-the-tidyverse?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU20xZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Get ready to categorize! In this course,  you will work with non-numerical data, such as job titles or survey responses, using the Tidyverse landscape.","Get ready to categorize! In this course,  you will work with non-numerical data, such as job titles or survey responses, using the Tidyverse landscape.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Interactive Maps with leaflet in R,https://www.datacamp.com/courses/interactive-maps-with-leaflet-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU20JZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn how to produce interactive web maps with ease using leaflet.,Learn how to produce interactive web maps with ease using leaflet.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to Spark SQL in Python,https://www.datacamp.com/courses/introduction-to-spark-sql-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2xhZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn how to manipulate data and create machine learning feature sets in Spark using SQL in Python.,Learn how to manipulate data and create machine learning feature sets in Spark using SQL in Python.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Machine Learning in the Tidyverse,https://www.datacamp.com/courses/machine-learning-in-the-tidyverse?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2x5ZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Leverage the tools in the tidyverse to generate, explore and evaluate machine learning models.","Leverage the tools in the tidyverse to generate, explore and evaluate machine learning models.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Credit Risk Modeling in Python,https://www.datacamp.com/courses/credit-risk-modeling-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU22tZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn how to prepare credit application data, apply machine learning and business rules to reduce risk and ensure profitability.","Learn how to prepare credit application data, apply machine learning and business rules to reduce risk and ensure profitability.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Python for R Users,https://www.datacamp.com/courses/python-for-r-users?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2zVZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,This course is for R users who want to get up to speed with Python!,This course is for R users who want to get up to speed with Python!,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Bond Valuation and Analysis in R,https://www.datacamp.com/courses/bond-valuation-and-analysis-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2zdZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn to use R to develop models to evaluate and analyze bonds as well as protect them from interest rate changes.,Learn to use R to develop models to evaluate and analyze bonds as well as protect them from interest rate changes.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Quantitative Risk Management in R,https://www.datacamp.com/courses/quantitative-risk-management-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2wFZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Work with risk-factor return series, study their empirical properties, and make estimates of value-at-risk.","Work with risk-factor return series, study their empirical properties, and make estimates of value-at-risk.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Improving Your Data Visualizations in Python,https://www.datacamp.com/courses/improving-your-data-visualizations-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU21RZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn to construct compelling and attractive visualizations that help communicate results efficiently and effectively.,Learn to construct compelling and attractive visualizations that help communicate results efficiently and effectively.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Intermediate Network Analysis in Python,https://www.datacamp.com/courses/intermediate-network-analysis-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU21ZZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Analyze time series graphs, use bipartite graphs, and gain the skills to tackle advanced problems in network analytics.","Analyze time series graphs, use bipartite graphs, and gain the skills to tackle advanced problems in network analytics.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to AWS Boto in Python,https://www.datacamp.com/courses/introduction-to-aws-boto-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU23BZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn about AWS Boto and harnessing cloud technology to optimize your data workflow.,Learn about AWS Boto and harnessing cloud technology to optimize your data workflow.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Linear Algebra for Data Science in R,https://www.datacamp.com/courses/linear-algebra-for-data-science-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2yxZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"This course is an introduction to linear algebra, one of the most important mathematical topics underpinning data science.","This course is an introduction to linear algebra, one of the most important mathematical topics underpinning data science.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Dealing With Missing Data in R,https://www.datacamp.com/courses/dealing-with-missing-data-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2yJZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Make it easy to visualize, explore, and impute missing data with naniar, a tidyverse friendly approach to missing data.","Make it easy to visualize, explore, and impute missing data with naniar, a tidyverse friendly approach to missing data.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Sentiment Analysis in R,https://www.datacamp.com/courses/sentiment-analysis-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2UhZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn sentiment analysis by identifying positive and negative language, specific emotional intent and making compelling visualizations.","Learn sentiment analysis by identifying positive and negative language, specific emotional intent and making compelling visualizations.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Machine Learning for Marketing Analytics in R,https://www.datacamp.com/courses/machine-learning-for-marketing-analytics-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2U9ZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,In this course you'll learn how to use data science for several common marketing tasks.,In this course you'll learn how to use data science for several common marketing tasks.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to Statistics,https://www.datacamp.com/courses/introduction-to-statistics?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2RtZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn the fundamentals of statistics, including measures of center and spread, probability distributions, and hypothesis testing with no coding involved!","Learn the fundamentals of statistics, including measures of center and spread, probability distributions, and hypothesis testing with no coding involved!",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Case Study: Analyzing City Time Series Data in R,https://www.datacamp.com/courses/case-study-analyzing-time-series-data-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2WVZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Strengthen your knowledge of the topics covered in Manipulating Time Series in R using real case study data.,Strengthen your knowledge of the topics covered in Manipulating Time Series in R using real case study data.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Transactions and Error Handling in SQL Server,https://www.datacamp.com/courses/transactions-and-error-handling-in-sql-server?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2WdZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn to write scripts that will catch and handle errors and control for multiple operations happening at once.,Learn to write scripts that will catch and handle errors and control for multiple operations happening at once.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Recurrent Neural Networks (RNN) for Language Modeling in Python,https://www.datacamp.com/courses/recurrent-neural-networks-rnn-for-language-modeling-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2TFZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn how to use RNNs to classify text sentiment, generate sentences, and translate text between languages.","Learn how to use RNNs to classify text sentiment, generate sentences, and translate text between languages.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Inference for Linear Regression in R,https://www.datacamp.com/courses/inference-for-linear-regression-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2QRZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,In this course you'll learn how to perform inference using linear models.,In this course you'll learn how to perform inference using linear models.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to Portfolio Analysis in Python,https://www.datacamp.com/courses/introduction-to-portfolio-analysis-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2QZZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn how to calculate meaningful measures of risk and performance, and how to compile an optimal portfolio for the desired risk and return trade-off.","Learn how to calculate meaningful measures of risk and performance, and how to compile an optimal portfolio for the desired risk and return trade-off.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Spatial Analysis with sf and raster in R,https://www.datacamp.com/courses/spatial-analysis-with-sf-and-raster-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2VBZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Analyze spatial data using the sf and raster packages.,Analyze spatial data using the sf and raster packages.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Feature Engineering with PySpark,https://www.datacamp.com/courses/feature-engineering-with-pyspark?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2XxZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn the gritty details that data scientists are spending 70-80% of their time on; data wrangling and feature engineering.,Learn the gritty details that data scientists are spending 70-80% of their time on; data wrangling and feature engineering.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Inference for Numerical Data in R,https://www.datacamp.com/courses/inference-for-numerical-data-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2XJZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,In this course you'll learn techniques for performing statistical inference on numerical data.,In this course you'll learn techniques for performing statistical inference on numerical data.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Data Communication Concepts,https://www.datacamp.com/courses/data-communication-concepts?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2SlZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,No one enjoys looking at spreadsheets! Bring your data to life. Improve your presentation and learn how to translate technical data into actionable insights.,No one enjoys looking at spreadsheets! Bring your data to life. Improve your presentation and learn how to translate technical data into actionable insights.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Parallel Programming with Dask in Python,https://www.datacamp.com/courses/parallel-programming-with-dask-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWU2S9ZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn how to take the Python workflows you currently have and easily scale them up to large datasets without the need for distributed computing environments.,Learn how to take the Python workflows you currently have and easily scale them up to large datasets without the need for distributed computing environments.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to A/B Testing in R,https://www.datacamp.com/courses/ab-testing-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWUz0tZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn A/B testing: including hypothesis testing, experimental design, and confounding variables.","Learn A/B testing: including hypothesis testing, experimental design, and confounding variables.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Building and Optimizing Triggers in SQL Server,https://www.datacamp.com/courses/building-and-optimizing-triggers-in-sql-server?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWUzxVZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn how to design and implement triggers in SQL Server using real-world examples.,Learn how to design and implement triggers in SQL Server using real-world examples.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to Bioconductor in R,https://www.datacamp.com/courses/introduction-to-bioconductor-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWUzxdZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn to use essential Bioconductor packages for bioinformatics using datasets from viruses, fungi, humans, and plants!","Learn to use essential Bioconductor packages for bioinformatics using datasets from viruses, fungi, humans, and plants!",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Intermediate Portfolio Analysis in R,https://www.datacamp.com/courses/intermediate-portfolio-analysis-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWUz2pZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Advance you R finance skills to backtest, analyze, and optimize financial portfolios.","Advance you R finance skills to backtest, analyze, and optimize financial portfolios.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Parallel Computing in R,https://www.datacamp.com/courses/parallel-computing-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWUzzRZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,This course covers in detail the tools available in R for parallel computing.,This course covers in detail the tools available in R for parallel computing.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Building Recommendation Engines with PySpark,https://www.datacamp.com/courses/recommendation-engines-in-pyspark?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWUzzZZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn tools and techniques to leverage your own big data to facilitate positive experiences for your users.,Learn tools and techniques to leverage your own big data to facilitate positive experiences for your users.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Connecting Data in Tableau,https://www.datacamp.com/courses/connecting-data-in-tableau?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWUzwpZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn to connect Tableau to different data sources and prepare the data for a smooth analysis.,Learn to connect Tableau to different data sources and prepare the data for a smooth analysis.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Machine Learning for Marketing in Python,https://www.datacamp.com/courses/machine-learning-for-marketing-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWUz1xZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"From customer lifetime value, predicting churn to segmentation - learn and implement Machine Learning use cases for Marketing in Python.","From customer lifetime value, predicting churn to segmentation - learn and implement Machine Learning use cases for Marketing in Python.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
